code1,code2,visa_type,type2,diff
ARM,MYS,0,1,1
ARM,MLI,4,4,0
ARM,MRT,1,4,1
ARM,MEX,4,1,-1
ARM,MDA,0,0,0
ARM,MNG,4,1,-1
ARM,MNE,4,0,-1
ARM,MAR,4,4,0
ARM,MOZ,1,4,1
ARM,NAM,0,4,1
ARM,NPL,1,4,1
ARM,NLD,4,0,-1
ARM,NZL,4,1,-1
ARM,NIC,4,1,-1
ARM,NER,4,4,0
ARM,NGA,4,4,0
ARM,NOR,4,0,-1
ARM,OMN,4,1,-1
ARM,PAK,4,4,0
ARM,PAN,0,1,1
ARM,PNG,4,1,-1
ARM,PRY,4,1,-1
ARM,PER,4,1,-1
ARM,PHL,4,1,-1
ARM,POL,4,0,-1
ARM,PRT,4,0,-1
ARM,QAT,4,1,-1
ARM,ROU,4,0,-1
ARM,RUS,0,0,0
ARM,RWA,3,4,1
ARM,SAU,4,4,0
ARM,SEN,4,4,0
ARM,SRB,4,1,-1
ARM,SLE,4,4,0
ARM,SVK,4,0,-1
ARM,SVN,4,0,-1
ARM,SLB,4,1,-1
ARM,SOM,4,4,0
ARM,ZAF,4,1,-1
ARM,SDS,4,4,0
ARM,ESP,4,0,-1
ARM,LKA,2,4,1
ARM,SDN,4,4,0
ARM,SUR,4,1,-1
ARM,SWZ,4,4,0
ARM,SWE,4,0,-1
ARM,CHE,4,0,-1
ARM,SYR,4,4,0
ARM,TJK,0,0,0
ARM,TZA,1,4,1
ARM,THA,4,1,-1
ARM,TGO,1,4,1
ARM,TUN,4,4,0
ARM,TUR,3,1,-1
ARM,TKM,4,1,-1
ARM,UGA,1,4,1
ARM,UKR,0,0,0
ARM,ARE,4,0,-1
ARM,GBR,4,0,-1
ARM,USA,4,0,-1
ARM,URY,0,0,0
ARM,UZB,0,0,0
ARM,VUT,4,1,-1
ARM,VEN,4,1,-1
ARM,VNM,3,4,1
ARM,YEM,4,1,-1
ARM,ZMB,3,4,1
ARM,ZWE,3,4,1
AUS,AFG,4,3,-1
AUS,ALB,0,4,1
AUS,DZA,4,3,-1
AUS,,0,0,0
AUS,AGO,4,3,-1
AUS,ARG,3,3,0
AUS,ARM,1,3,1
AUS,AUS,5,5,2
AUS,AUT,0,3,1
AUS,AZE,3,3,0
AUS,,1,0,-1
AUS,BGD,1,3,1
AUS,BLR,0,3,1
AUS,BEL,0,3,1
AUS,BLZ,0,3,1
AUS,BEN,4,3,-1
AUS,BTN,4,3,-1
AUS,BOL,0,3,1
AUS,BWA,0,3,1
AUS,BRA,4,3,-1
AUS,BRN,1,2,1
AUS,BGR,0,3,1
AUS,BFA,1,3,1
AUS,BDI,4,3,-1
AUS,KHM,1,3,1
AUS,CMR,4,3,-1
AUS,CAN,0,2,1
AUS,CAF,4,3,-1
AUS,TCD,4,3,-1
AUS,CHL,0,3,1
AUS,CHN,4,3,-1
AUS,COL,0,3,1
AUS,CRI,0,3,1
AUS,HRV,0,3,1
AUS,CUB,4,3,-1
AUS,CYP,0,3,1
AUS,DNK,0,3,1
AUS,DJI,1,3,1
AUS,DOM,0,3,1
AUS,ECU,0,3,1
AUS,EGY,1,4,1
AUS,SLV,0,3,1
AUS,GNQ,4,3,-1
AUS,ERI,4,3,-1
AUS,EST,0,3,1
AUS,ETH,1,3,1
AUS,FJI,0,3,1
AUS,FIN,0,3,1
AUS,FRA,0,3,1
AUS,GAB,3,3,0
AUS,GEO,0,3,1
AUS,DEU,0,3,1
AUS,GHA,4,3,-1
AUS,GRC,0,3,1
AUS,GTM,0,3,1
AUS,GIN,4,3,-1
AUS,GNB,1,3,1
AUS,GUY,0,3,1
AUS,HTI,0,3,1
AUS,HND,0,3,1
AUS,HUN,0,3,1
AUS,ISL,0,3,1
AUS,IND,3,4,1
AUS,IDN,0,4,1
AUS,IRN,1,3,1
AUS,IRQ,4,3,-1
AUS,IRL,0,3,1
AUS,ISR,0,3,1
AUS,ITA,0,3,1
AUS,JAM,0,3,1
AUS,JPN,0,2,1
AUS,JOR,1,3,1
AUS,KAZ,0,3,1
AUS,KEN,3,3,0
AUS,KWT,3,3,0
AUS,KGZ,0,3,1
AUS,LAO,1,3,1
AUS,LVA,0,3,1
AUS,LBN,1,3,1
AUS,LSO,0,3,1
AUS,LBR,4,3,-1
AUS,LBY,4,3,-1
AUS,LTU,0,3,1
AUS,LUX,0,3,1
AUS,MKD,0,3,1
AUS,MDG,1,3,1
AUS,MWI,1,3,1
AUS,MYS,0,2,1
AUS,MLI,4,3,-1
AUS,MRT,1,3,1
AUS,MEX,0,3,1
AUS,MDA,0,3,1
AUS,MNG,4,3,-1
AUS,MNE,0,3,1
AUS,MAR,0,3,1
AUS,MOZ,1,3,1
AUS,NAM,0,3,1
AUS,NPL,1,3,1
AUS,NLD,0,3,1
AUS,NZL,0,0,0
AUS,NIC,0,3,1
AUS,NER,4,3,-1
AUS,NGA,4,3,-1
AUS,NOR,0,3,1
AUS,OMN,1,3,1
AUS,PAK,4,3,-1
AUS,PAN,0,3,1
AUS,PNG,1,3,1
AUS,PRY,1,3,1
AUS,PER,0,3,1
AUS,PHL,0,3,1
AUS,POL,0,3,1
AUS,PRT,0,3,1
AUS,QAT,1,3,1
AUS,ROU,0,3,1
AUS,RUS,4,3,-1
AUS,RWA,1,3,1
AUS,SAU,4,3,-1
AUS,SEN,0,3,1
AUS,SRB,0,3,1
AUS,SLE,4,3,-1
AUS,SVK,0,3,1
AUS,SVN,0,3,1
AUS,SLB,1,3,1
AUS,SOM,4,4,0
AUS,ZAF,0,3,1
AUS,SDS,4,3,-1
AUS,ESP,0,3,1
AUS,LKA,2,3,1
AUS,SDN,4,3,-1
AUS,SUR,4,3,-1
AUS,SWZ,0,3,1
AUS,SWE,0,3,1
AUS,CHE,0,3,1
AUS,SYR,4,4,0
AUS,TJK,1,3,1
AUS,TZA,1,3,1
AUS,THA,0,3,1
AUS,TGO,1,3,1
AUS,TUN,0,3,1
AUS,TUR,3,3,0
AUS,TKM,4,3,-1
AUS,UGA,1,3,1
AUS,UKR,1,3,1
AUS,ARE,1,3,1
AUS,GBR,0,3,1
AUS,USA,2,2,0
AUS,URY,0,3,1
AUS,UZB,4,3,-1
AUS,VUT,0,3,1
AUS,VEN,0,3,1
AUS,VNM,4,3,-1
AUS,YEM,4,3,-1
AUS,ZMB,1,3,1
AUS,ZWE,1,3,1
AUT,AFG,4,4,0
AUT,ALB,0,0,0
AUT,DZA,4,4,0
AUT,,0,0,0
AUT,AGO,4,4,0
AUT,ARG,0,0,0
AUT,ARM,0,4,1
AUT,AUS,3,0,-1
AUT,AUT,5,5,2
AUT,AZE,3,4,1
AUT,,1,0,-1
AUT,BGD,1,4,1
AUT,BLR,0,4,1
AUT,BEL,0,0,0
AUT,BLZ,0,4,1
AUT,BEN,4,4,0
AUT,BTN,4,4,0
AUT,BOL,0,4,1
AUT,BWA,0,4,1
AUT,BRA,0,0,0
AUT,BRN,0,0,0
AUT,BGR,0,0,0
AUT,BFA,1,4,1
AUT,BDI,4,4,0
AUT,KHM,1,4,1
AUT,CMR,4,4,0
AUT,CAN,0,0,0
AUT,CAF,4,4,0
AUT,TCD,4,4,0
AUT,CHL,0,0,0
AUT,CHN,4,4,0
AUT,COL,0,0,0
AUT,CRI,0,0,0
AUT,HRV,0,0,0
AUT,CUB,4,4,0
AUT,CYP,0,0,0
AUT,DNK,0,0,0
AUT,DJI,1,4,1
AUT,DOM,0,4,1
AUT,ECU,0,4,1
AUT,EGY,1,4,1
AUT,SLV,0,0,0
AUT,GNQ,4,4,0
AUT,ERI,4,4,0
AUT,EST,0,0,0
AUT,ETH,1,4,1
AUT,FJI,0,4,1
AUT,FIN,0,0,0
AUT,FRA,0,0,0
AUT,GAB,3,4,1
AUT,GEO,0,0,0
AUT,DEU,0,0,0
AUT,GHA,4,4,0
AUT,GRC,0,0,0
AUT,GTM,0,0,0
AUT,GIN,4,4,0
AUT,GNB,1,4,1
AUT,GUY,0,4,1
AUT,HTI,0,4,1
AUT,HND,0,0,0
AUT,HUN,0,0,0
AUT,ISL,0,0,0
AUT,IND,3,4,1
AUT,IDN,0,4,1
AUT,IRN,1,4,1
AUT,IRQ,4,4,0
AUT,IRL,0,0,0
AUT,ISR,0,0,0
AUT,ITA,0,0,0
AUT,JAM,0,4,1
AUT,JPN,0,0,0
AUT,JOR,1,4,1
AUT,KAZ,0,4,1
AUT,KEN,3,4,1
AUT,KWT,3,4,1
AUT,KGZ,0,4,1
AUT,LAO,1,4,1
AUT,LVA,0,0,0
AUT,LBN,1,4,1
AUT,LSO,0,4,1
AUT,LBR,4,4,0
AUT,LBY,4,4,0
AUT,LTU,0,0,0
AUT,LUX,0,0,0
AUT,MKD,0,0,0
AUT,MDG,1,4,1
AUT,MWI,1,4,1
AUT,MYS,0,0,0
AUT,MLI,4,4,0
AUT,MRT,1,4,1
AUT,MEX,0,0,0
AUT,MDA,0,0,0
AUT,MNG,4,4,0
AUT,MNE,0,0,0
AUT,MAR,0,4,1
AUT,MOZ,1,4,1
AUT,NAM,0,4,1
AUT,NPL,1,4,1
AUT,NLD,0,0,0
AUT,NZL,0,0,0
AUT,NIC,0,0,0
AUT,NER,4,4,0
AUT,NGA,4,4,0
AUT,NOR,0,0,0
AUT,OMN,1,4,1
AUT,PAK,4,4,0
AUT,PAN,0,0,0
AUT,PNG,1,4,1
AUT,PRY,0,0,0
AUT,PER,0,0,0
AUT,PHL,0,4,1
AUT,POL,0,0,0
AUT,PRT,0,0,0
AUT,QAT,1,4,1
AUT,ROU,0,0,0
AUT,RUS,4,4,0
AUT,RWA,3,4,1
AUT,SAU,4,4,0
AUT,SEN,0,4,1
AUT,SRB,0,0,0
AUT,SLE,4,4,0
AUT,SVK,0,0,0
AUT,SVN,0,0,0
AUT,SLB,0,0,0
AUT,SOM,4,4,0
AUT,ZAF,0,4,1
AUT,SDS,4,4,0
AUT,ESP,0,0,0
AUT,LKA,2,4,1
AUT,SDN,4,4,0
AUT,SUR,1,4,1
AUT,SWZ,0,4,1
AUT,SWE,0,0,0
AUT,CHE,0,0,0
AUT,SYR,4,4,0
AUT,TJK,1,4,1
AUT,TZA,1,4,1
AUT,THA,0,4,1
AUT,TGO,1,4,1
AUT,TUN,0,4,1
AUT,TUR,3,4,1
AUT,TKM,4,4,0
AUT,UGA,1,4,1
AUT,UKR,0,4,1
AUT,ARE,0,0,0
AUT,GBR,0,0,0
AUT,USA,2,0,-1
AUT,URY,0,0,0
AUT,UZB,4,4,0
AUT,VUT,0,0,0
AUT,VEN,0,0,0
AUT,VNM,4,4,0
AUT,YEM,4,4,0
AUT,ZMB,1,4,1
AUT,ZWE,1,4,1
AZE,AFG,4,4,0
AZE,ALB,0,3,1
AZE,DZA,4,3,-1
AZE,,4,0,-1
AZE,AGO,4,4,0
AZE,ARG,4,3,-1
AZE,ARM,0,5,1
AZE,AUS,3,3,0
AZE,AUT,4,3,-1
AZE,AZE,5,5,2
AZE,BGD,1,4,1
AZE,,0,0,0
AZE,BLR,0,0,0
AZE,BEL,4,3,-1
AZE,BLZ,4,4,0
AZE,BEN,4,4,0
AZE,BTN,4,4,0
AZE,BOL,1,4,1
AZE,BWA,4,4,0
AZE,BRA,4,3,-1
AZE,BRN,4,3,-1
AZE,BGR,4,3,-1
AZE,BFA,4,4,0
AZE,BDI,4,4,0
AZE,KHM,1,4,1
AZE,CMR,4,4,0
AZE,CAN,4,3,-1
AZE,CAF,4,4,0
AZE,TCD,4,4,0
AZE,CHL,4,3,-1
AZE,CHN,4,1,-1
AZE,COL,0,3,1
AZE,,1,0,-1
AZE,CRI,4,3,-1
AZE,HRV,4,3,-1
AZE,CUB,4,3,-1
AZE,CYP,4,3,-1
AZE,DNK,4,3,-1
AZE,DJI,1,4,1
AZE,DOM,4,4,0
AZE,ECU,0,4,1
AZE,EGY,4,4,0
AZE,SLV,4,4,0
AZE,GNQ,4,4,0
AZE,ERI,4,4,0
AZE,EST,4,3,-1
AZE,ETH,4,4,0
AZE,FJI,4,4,0
AZE,FIN,4,3,-1
AZE,FRA,4,3,-1
AZE,GAB,3,4,1
AZE,GEO,0,0,0
AZE,DEU,4,3,-1
AZE,GHA,4,4,0
AZE,GRC,4,3,-1
AZE,GTM,4,3,-1
AZE,GIN,4,4,0
AZE,GNB,1,4,1
AZE,GUY,4,4,0
AZE,HTI,0,4,1
AZE,HND,4,4,0
AZE,HUN,4,3,-1
AZE,ISL,4,3,-1
AZE,IND,3,3,0
AZE,IDN,0,1,1
AZE,IRN,0,3,1
AZE,IRQ,4,4,0
AZE,IRL,4,3,-1
AZE,ISR,4,1,-1
AZE,ITA,4,3,-1
AZE,JAM,1,4,1
AZE,JPN,4,1,-1
AZE,JOR,1,3,1
AZE,KAZ,0,0,0
AZE,KEN,4,4,0
AZE,KWT,4,1,-1
AZE,KGZ,0,0,0
AZE,LAO,1,4,1
AZE,LVA,4,3,-1
AZE,LBN,1,4,1
AZE,LSO,4,4,0
AZE,LBR,4,4,0
AZE,LBY,4,4,0
AZE,LTU,4,3,-1
AZE,LUX,4,3,-1
AZE,MKD,0,3,1
AZE,MDG,1,4,1
AZE,MWI,1,4,1
AZE,MYS,0,1,1
AZE,MLI,4,4,0
AZE,MRT,1,4,1
AZE,MEX,4,3,-1
AZE,MDA,0,0,0
AZE,MNG,4,3,-1
AZE,MNE,0,3,1
AZE,MAR,4,3,-1
AZE,MOZ,1,4,1
AZE,NAM,0,4,1
AZE,NPL,1,3,1
AZE,NLD,4,3,-1
AZE,NZL,4,3,-1
AZE,NIC,1,4,1
AZE,NER,4,4,0
AZE,NGA,4,4,0
AZE,NOR,4,3,-1
AZE,OMN,4,1,-1
AZE,PAK,4,3,-1
AZE,PAN,4,3,-1
AZE,PNG,4,4,0
AZE,PRY,4,4,0
AZE,PER,4,4,0
AZE,PHL,4,4,0
AZE,POL,4,3,-1
AZE,PRT,4,3,-1
AZE,QAT,1,3,1
AZE,ROU,4,3,-1
AZE,RUS,0,0,0
AZE,RWA,3,4,1
AZE,SAU,4,3,-1
AZE,SEN,4,4,0
AZE,SRB,4,3,-1
AZE,SLE,4,4,0
AZE,SVK,4,3,-1
AZE,SVN,4,3,-1
AZE,SLB,4,4,0
AZE,SOM,4,4,0
AZE,ZAF,4,3,-1
AZE,SDS,4,4,0
AZE,ESP,4,3,-1
AZE,LKA,2,3,1
AZE,SDN,4,4,0
AZE,SUR,4,4,0
AZE,SWZ,4,4,0
AZE,SWE,4,3,-1
AZE,CHE,4,3,-1
AZE,SYR,4,4,0
AZE,TJK,0,0,0
AZE,TZA,1,4,1
AZE,THA,4,3,-1
AZE,TGO,1,4,1
AZE,TUN,4,4,0
AZE,TUR,0,1,1
AZE,TKM,4,3,-1
AZE,UGA,1,4,1
AZE,UKR,0,0,0
AZE,ARE,4,1,-1
AZE,GBR,4,3,-1
AZE,USA,4,3,-1
AZE,URY,4,4,0
AZE,UZB,0,0,0
AZE,VUT,0,4,1
AZE,VEN,4,4,0
AZE,VNM,3,3,0
AZE,YEM,4,4,0
AZE,ZMB,3,4,1
AZE,ZWE,1,4,1
,ALB,4,0,-1
,ARG,4,0,-1
,ARM,1,0,-1
,AUT,4,0,-1
,BEL,4,0,-1
,BLZ,4,0,-1
,BOL,1,0,-1
,BWA,0,0,0
,BRA,4,0,-1
,BRN,1,0,-1
,BGR,4,0,-1
,KHM,3,0,-1
,CAN,4,0,-1
,CHL,4,0,-1
,COL,4,0,-1
,CRI,4,0,-1
,HRV,4,0,-1
,CYP,4,0,-1
,DNK,4,0,-1
,DOM,4,0,-1
,EGY,0,0,0
,EST,4,0,-1
,FIN,4,0,-1
,FRA,4,0,-1
,DEU,4,0,-1
,GRC,4,0,-1
,HUN,4,0,-1
,ISL,4,0,-1
,IND,4,0,-1
,IRQ,1,0,-1
,IRL,4,0,-1
,ISR,4,0,-1
,ITA,4,0,-1
,JAM,4,0,-1
,JPN,4,0,-1
,JOR,0,0,0
,KWT,0,0,0
,KGZ,0,0,0
,LVA,4,0,-1
,LBN,0,0,0
,LTU,4,0,-1
,LUX,4,0,-1
,MKD,4,0,-1
,MWI,1,0,-1
,MLI,4,0,-1
,MEX,4,0,-1
,MDA,4,0,-1
,MNE,4,0,-1
,NLD,4,0,-1
,NOR,4,0,-1
,OMN,0,0,0
,PAN,4,0,-1
,PNG,4,0,-1
,PRY,4,0,-1
,PER,4,0,-1
,POL,4,0,-1
,PRT,4,0,-1
,QAT,0,0,0
,ROU,4,0,-1
,RWA,3,0,-1
,SAU,0,0,0
,SVK,4,0,-1
,SVN,4,0,-1
,SLB,4,0,-1
,ZAF,4,0,-1
,ESP,4,0,-1
,SWZ,4,0,-1
,SWE,4,0,-1
,CHE,4,0,-1
,THA,0,0,0
,TUR,3,0,-1
,UKR,4,0,-1
,ARE,0,0,0
,GBR,4,0,-1
,USA,4,0,-1
,URY,4,0,-1
,VEN,4,0,-1
,YEM,1,0,-1
,ZMB,3,0,-1
,ZWE,3,0,-1
BGD,AFG,4,1,-1
BGD,ALB,4,1,-1
BGD,DZA,4,1,-1
BGD,,4,0,-1
BGD,AGO,4,1,-1
BGD,ARG,4,1,-1
BGD,ARM,4,1,-1
BGD,AUS,3,1,-1
BGD,AUT,4,1,-1
BGD,AZE,4,1,-1
BGD,BGD,5,5,2
BGD,,0,0,0
BGD,BLR,4,1,-1
BGD,BEL,4,1,-1
BGD,BLZ,4,4,0
BGD,BEN,4,1,-1
BGD,BTN,1,0,-1
BGD,BOL,4,1,-1
BGD,BWA,4,0,-1
BGD,BRA,4,4,0
BGD,BRN,4,1,-1
BGD,BGR,4,1,-1
BGD,BFA,4,1,-1
BGD,BDI,4,1,-1
BGD,KHM,4,1,-1
BGD,CMR,4,1,-1
BGD,CAN,4,1,-1
BGD,CAF,4,1,-1
BGD,TCD,4,1,-1
BGD,CHL,4,1,-1
BGD,CHN,4,1,-1
BGD,COL,4,1,-1
BGD,,1,0,-1
BGD,CRI,4,4,0
BGD,HRV,4,1,-1
BGD,CUB,4,1,-1
BGD,CYP,4,1,-1
BGD,DNK,4,1,-1
BGD,DJI,1,1,0
BGD,DOM,4,1,-1
BGD,ECU,4,1,-1
BGD,EGY,4,4,0
BGD,SLV,4,1,-1
BGD,GNQ,4,1,-1
BGD,ERI,4,1,-1
BGD,EST,4,1,-1
BGD,ETH,4,4,0
BGD,FJI,0,0,0
BGD,FIN,4,1,-1
BGD,FRA,4,1,-1
BGD,GAB,3,0,-1
BGD,GEO,4,1,-1
BGD,DEU,4,1,-1
BGD,GHA,4,0,-1
BGD,GRC,4,1,-1
BGD,GTM,4,4,0
BGD,GIN,4,0,-1
BGD,GNB,1,0,-1
BGD,GUY,4,1,-1
BGD,HTI,0,4,1
BGD,HND,4,4,0
BGD,HUN,4,1,-1
BGD,ISL,4,1,-1
BGD,IND,4,4,0
BGD,IDN,0,4,1
BGD,IRN,4,4,0
BGD,IRQ,4,4,0
BGD,IRL,4,1,-1
BGD,ISR,5,5,0
BGD,ITA,4,1,-1
BGD,JAM,0,0,0
BGD,JPN,4,1,-1
BGD,JOR,4,4,0
BGD,KAZ,4,1,-1
BGD,KEN,3,4,1
BGD,KWT,4,1,-1
BGD,KGZ,4,1,-1
BGD,LAO,4,1,-1
BGD,LVA,4,1,-1
BGD,LBN,4,1,-1
BGD,LSO,0,0,0
BGD,LBR,4,1,-1
BGD,LBY,4,4,0
BGD,LTU,4,1,-1
BGD,LUX,4,1,-1
BGD,MKD,4,1,-1
BGD,MDG,1,1,0
BGD,MWI,4,0,-1
BGD,MYS,3,1,-1
BGD,MLI,4,1,-1
BGD,MRT,1,1,0
BGD,MEX,4,4,0
BGD,MDA,4,1,-1
BGD,MNG,4,4,0
BGD,MNE,4,1,-1
BGD,MAR,4,4,0
BGD,MOZ,1,1,0
BGD,NAM,4,1,-1
BGD,NPL,1,4,1
BGD,NLD,4,1,-1
BGD,NZL,4,1,-1
BGD,NIC,1,4,1
BGD,NER,4,1,-1
BGD,NGA,4,1,-1
BGD,NOR,4,1,-1
BGD,OMN,4,1,-1
BGD,PAK,4,4,0
BGD,PAN,4,4,0
BGD,PNG,4,0,-1
BGD,PRY,4,4,0
BGD,PER,4,1,-1
BGD,PHL,4,4,0
BGD,POL,4,1,-1
BGD,PRT,4,1,-1
BGD,QAT,4,1,-1
BGD,ROU,4,1,-1
BGD,RUS,4,1,-1
BGD,RWA,4,1,-1
BGD,SAU,4,1,-1
BGD,SEN,4,1,-1
BGD,SRB,4,1,-1
BGD,SLE,4,0,-1
BGD,SVK,4,1,-1
BGD,SVN,4,1,-1
BGD,SLB,4,1,-1
BGD,SOM,4,1,-1
BGD,ZAF,4,4,0
BGD,SDS,4,4,0
BGD,ESP,4,1,-1
BGD,LKA,4,4,0
BGD,SDN,4,4,0
BGD,SUR,4,4,0
BGD,SWZ,4,1,-1
BGD,SWE,4,1,-1
BGD,CHE,4,4,0
BGD,SYR,4,4,0
BGD,TJK,4,1,-1
BGD,TZA,4,0,-1
BGD,THA,4,4,0
BGD,TGO,1,1,0
BGD,TUN,4,1,-1
BGD,TUR,4,4,0
BGD,TKM,4,1,-1
BGD,UGA,1,1,0
BGD,UKR,4,1,-1
BGD,ARE,4,1,-1
BGD,GBR,4,1,-1
BGD,USA,4,1,-1
BGD,URY,4,4,0
BGD,UZB,4,1,-1
BGD,VUT,0,4,1
BGD,VEN,4,1,-1
BGD,VNM,4,4,0
BGD,YEM,4,1,-1
BGD,ZMB,3,0,-1
BGD,ZWE,3,1,-1
,AZE,4,0,-1
,,3,0,2
,BGD,0,0,0
,CUB,0,0,0
,EGY,4,0,-1
,FJI,0,0,0
,GUY,0,0,0
,KEN,0,0,0
,KWT,4,0,-1
,KGZ,4,0,-1
,LSO,0,0,0
,MWI,0,0,0
,MAR,4,0,-1
,NZL,4,0,-1
,OMN,4,0,-1
,QAT,4,0,-1
,SRB,4,0,-1
,SOM,1,0,-1
,SUR,0,0,0
,TJK,4,0,-1
,TZA,0,0,0
,THA,4,0,-1
,UGA,0,0,0
,UKR,1,0,-1
,ARE,4,0,-1
,ZMB,0,0,0
,ZWE,0,0,0
BLR,AFG,4,4,0
BLR,ALB,4,0,-1
BLR,DZA,4,4,0
BLR,,4,0,-1
BLR,AGO,4,4,0
BLR,ARG,4,0,-1
BLR,ARM,0,0,0
BLR,AUS,3,0,-1
BLR,AUT,4,0,-1
BLR,AZE,0,0,0
BLR,BGD,1,4,1
BLR,,0,0,0
BLR,BLR,5,5,2
BLR,BEL,4,0,-1
BLR,BLZ,4,4,0
BLR,BEN,4,4,0
BLR,BTN,4,4,0
BLR,BOL,1,4,1
BLR,BWA,4,4,0
BLR,BRA,0,0,0
BLR,BRN,4,4,0
BLR,BGR,4,0,-1
BLR,BFA,4,4,0
BLR,BDI,4,4,0
BLR,KHM,1,4,1
BLR,CMR,4,4,0
BLR,CAN,4,0,-1
BLR,CAF,4,4,0
BLR,TCD,4,4,0
BLR,CHL,4,0,-1
BLR,CHN,4,4,0
BLR,COL,4,4,0
BLR,,1,0,-1
BLR,CRI,4,4,0
BLR,HRV,4,0,-1
BLR,CUB,0,0,0
BLR,CYP,4,0,-1
BLR,DNK,4,0,-1
BLR,DJI,1,4,1
BLR,DOM,4,4,0
BLR,ECU,0,0,0
BLR,EGY,4,4,0
BLR,SLV,4,0,-1
BLR,GNQ,4,4,0
BLR,ERI,4,4,0
BLR,EST,4,0,-1
BLR,ETH,4,4,0
BLR,FJI,4,4,0
BLR,FIN,4,0,-1
BLR,FRA,4,0,-1
BLR,GAB,3,4,1
BLR,GEO,0,0,0
BLR,DEU,4,0,-1
BLR,GHA,4,4,0
BLR,GRC,4,0,-1
BLR,GTM,4,4,0
BLR,GIN,4,4,0
BLR,GNB,1,4,1
BLR,GUY,4,4,0
BLR,HTI,0,4,1
BLR,HND,0,4,1
BLR,HUN,4,0,-1
BLR,ISL,4,0,-1
BLR,IND,4,4,0
BLR,IDN,0,0,0
BLR,IRN,1,4,1
BLR,IRQ,4,4,0
BLR,IRL,4,0,-1
BLR,ISR,0,0,0
BLR,ITA,4,0,-1
BLR,JAM,1,4,1
BLR,JPN,4,0,-1
BLR,JOR,1,4,1
BLR,KAZ,0,0,0
BLR,KEN,3,4,1
BLR,KWT,4,0,-1
BLR,KGZ,0,0,0
BLR,LAO,1,4,1
BLR,LVA,4,0,-1
BLR,LBN,1,4,1
BLR,LSO,4,4,0
BLR,LBR,4,4,0
BLR,LBY,4,4,0
BLR,LTU,4,0,-1
BLR,LUX,4,0,-1
BLR,MKD,0,0,0
BLR,MDG,1,4,1
BLR,MWI,1,4,1
BLR,MYS,0,0,0
BLR,MLI,4,4,0
BLR,MRT,1,4,1
BLR,MEX,4,0,-1
BLR,MDA,0,0,0
BLR,MNG,0,0,0
BLR,MNE,0,0,0
BLR,MAR,4,4,0
BLR,MOZ,1,4,1
BLR,NAM,0,4,1
BLR,NPL,1,4,1
BLR,NLD,4,0,-1
BLR,NZL,4,0,-1
BLR,NIC,0,0,0
BLR,NER,4,4,0
BLR,NGA,4,4,0
BLR,NOR,4,0,-1
BLR,OMN,4,0,-1
BLR,PAK,4,4,0
BLR,PAN,0,0,0
BLR,PNG,4,4,0
BLR,PRY,4,4,0
BLR,PER,0,0,0
BLR,PHL,4,4,0
BLR,POL,4,0,-1
BLR,PRT,4,0,-1
BLR,QAT,1,0,-1
BLR,ROU,4,0,-1
BLR,RUS,0,0,0
BLR,RWA,3,4,1
BLR,SAU,4,0,-1
BLR,SEN,4,4,0
BLR,SRB,0,0,0
BLR,SLE,4,4,0
BLR,SVK,4,0,-1
BLR,SVN,4,0,-1
BLR,SLB,4,4,0
BLR,SOM,4,4,0
BLR,ZAF,4,4,0
BLR,SDS,4,4,0
BLR,ESP,4,0,-1
BLR,LKA,2,4,1
BLR,SDN,4,4,0
BLR,SUR,4,4,0
BLR,SWZ,4,4,0
BLR,SWE,4,0,-1
BLR,CHE,4,0,-1
BLR,SYR,4,4,0
BLR,TJK,0,0,0
BLR,TZA,1,4,1
BLR,THA,4,4,0
BLR,TGO,1,4,1
BLR,TUN,0,4,1
BLR,TUR,0,0,0
BLR,TKM,4,4,0
BLR,UGA,1,4,1
BLR,UKR,0,0,0
BLR,ARE,4,0,-1
BLR,GBR,4,0,-1
BLR,USA,4,0,-1
BLR,URY,4,0,-1
BLR,UZB,0,0,0
BLR,VUT,0,0,0
BLR,VEN,0,0,0
BLR,VNM,0,4,1
BLR,YEM,4,4,0
BLR,ZMB,1,4,1
BLR,ZWE,1,4,1
BEL,AFG,4,4,0
BEL,ALB,0,0,0
BEL,DZA,4,4,0
BEL,,0,0,0
BEL,AGO,4,4,0
BEL,ARG,0,0,0
BEL,ARM,0,4,1
BEL,AUS,3,0,-1
BEL,AUT,0,0,0
BEL,AZE,3,4,1
BEL,,1,0,-1
BEL,BGD,1,4,1
BEL,BLR,0,4,1
BEL,BEL,5,5,2
BEL,BLZ,0,4,1
BEL,BEN,4,4,0
BEL,BTN,4,4,0
BEL,BOL,0,4,1
BEL,BWA,0,4,1
BEL,BRA,0,0,0
BEL,BRN,0,0,0
BEL,BGR,0,0,0
BEL,BFA,1,4,1
BEL,BDI,4,4,0
BEL,KHM,1,4,1
BEL,CMR,4,4,0
BEL,CAN,0,0,0
BEL,CAF,4,4,0
BEL,TCD,4,4,0
BEL,CHL,0,0,0
BEL,CHN,4,4,0
BEL,COL,0,0,0
BEL,CRI,0,0,0
BEL,HRV,0,0,0
BEL,CUB,4,4,0
BEL,CYP,0,0,0
BEL,DNK,0,0,0
BEL,DJI,1,4,1
BEL,DOM,1,4,1
BEL,ECU,0,4,1
BEL,EGY,1,4,1
BEL,SLV,0,0,0
BEL,GNQ,4,4,0
BEL,ERI,4,4,0
BEL,EST,0,0,0
